total,cx_pipiens,an_maculipennis,an_claviger,cs_annulata,row,site,plot,location,dip_point,easting,northing,landcover,cleared,width,waterboard,exposure,management,shaded,edgedepth,centredepth,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,birch,alder,dog_rose,hawthorn,oak,willow,ladies_frock,wtemp,turbidity,salinity,do,ph,year,season,total_cover,cover_emergent,cover_surface,cover_vertical,mean_height,height_emergent,height_surface,height_vertical
0,0,0,0,0,1901,90,1,Moorlinch,1,338189.5,135924.5,rough pasture,0,3,0.4,1,3,0.1,30,40,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.18666667,0.509,0.383333333,98.5,7,2010,3,0.05012345666666667,0.02234567888888889,0,0.02777777777777778,39.30555555555556,0.02234567888888889,0,0.02777777777777778
0,0,0,0,0,1902,90,1,Moorlinch,2,338189.5,135924.5,rough pasture,0,3,0.4,1,3,0.1,15,40,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.18666667,0.509,0.383333333,98.5,7,2010,3,0.05012345666666667,0.02234567888888889,0,0.02777777777777778,39.30555555555556,0.02234567888888889,0,0.02777777777777778
0,0,0,0,0,1903,90,1,Moorlinch,3,338189.5,135924.5,rough pasture,0,3,0.4,1,3,0.1,15,35,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.18666667,0.509,0.383333333,98.5,7,2010,3,0.05012345666666667,0.02234567888888889,0,0.02777777777777778,39.30555555555556,0.02234567888888889,0,0.02777777777777778
0,0,0,0,0,1904,90,1,Moorlinch,4,338189.5,135924.5,rough pasture,0,3,0.4,1,3,0.1,25,40,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.18666667,0.509,0.383333333,98.5,7,2010,3,0.05012345666666667,0.02234567888888889,0,0.02777777777777778,39.30555555555556,0.02234567888888889,0,0.02777777777777778
0,0,0,0,0,1905,90,1,Moorlinch,5,338189.5,135924.5,rough pasture,0,3,0.4,1,3,0.1,15,70,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.18666667,0.509,0.383333333,98.5,7,2010,3,0.05012345666666667,0.02234567888888889,0,0.02777777777777778,39.30555555555556,0.02234567888888889,0,0.02777777777777778
0,0,0,0,0,1906,90,1,Moorlinch,6,338189.5,135924.5,rough pasture,0,3,0.4,1,3,0.1,30,70,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.18666667,0.509,0.383333333,98.5,7,2010,3,0.05012345666666667,0.02234567888888889,0,0.02777777777777778,39.30555555555556,0.02234567888888889,0,0.02777777777777778
0,0,0,0,0,1907,90,2,Moorlinch,1,338399.5,135773.5,rough pasture,0,1.7,0.45,2,3,0.75,15,20,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.33666667,0.554666667,0.423333333,117.0333333,7.5,2010,3,0.11956790111111111,0.04179012333333333,0,0.07777777777777778,67.10714285714286,0.04179012333333333,0,0.07777777777777778
0,0,0,0,0,1908,90,2,Moorlinch,2,338399.5,135773.5,rough pasture,0,1.7,0.45,2,3,0.75,5,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.33666667,0.554666667,0.423333333,117.0333333,7.5,2010,3,0.11956790111111111,0.04179012333333333,0,0.07777777777777778,67.10714285714286,0.04179012333333333,0,0.07777777777777778
0,0,0,0,0,1909,90,2,Moorlinch,3,338399.5,135773.5,rough pasture,0,1.7,0.45,3,3,0.5,15,25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.33666667,0.554666667,0.423333333,117.0333333,7.5,2010,3,0.11956790111111111,0.04179012333333333,0,0.07777777777777778,67.10714285714286,0.04179012333333333,0,0.07777777777777778
0,0,0,0,0,1910,90,2,Moorlinch,4,338399.5,135773.5,rough pasture,0,1.7,0.45,3,3,0.3,5,25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.33666667,0.554666667,0.423333333,117.0333333,7.5,2010,3,0.11956790111111111,0.04179012333333333,0,0.07777777777777778,67.10714285714286,0.04179012333333333,0,0.07777777777777778
0,0,0,0,0,1911,90,2,Moorlinch,5,338399.5,135773.5,rough pasture,0,1.7,0.45,2,3,0.75,15,15,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.33666667,0.554666667,0.423333333,117.0333333,7.5,2010,3,0.11956790111111111,0.04179012333333333,0,0.07777777777777778,67.10714285714286,0.04179012333333333,0,0.07777777777777778
0,0,0,0,0,1912,90,2,Moorlinch,6,338399.5,135773.5,rough pasture,0,1.7,0.45,2,3,0.75,10,25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.33666667,0.554666667,0.423333333,117.0333333,7.5,2010,3,0.11956790111111111,0.04179012333333333,0,0.07777777777777778,67.10714285714286,0.04179012333333333,0,0.07777777777777778
0,0,0,0,0,1913,90,3,Moorlinch,1,338477,136017,rough pasture,0,3,NA,3,3,0.3,5,80,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.49,0.511333333,0.383333333,104.0666667,7.25,2010,3,0.14444444444444443,0.041666666666666664,0,0.10277777777777777,42.69444444444444,0.041666666666666664,0,0.10277777777777777
0,0,0,0,0,1914,90,3,Moorlinch,2,338477,136017,rough pasture,0,3,NA,1,3,0.15,30,100,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.49,0.511333333,0.383333333,104.0666667,7.25,2010,3,0.14444444444444443,0.041666666666666664,0,0.10277777777777777,42.69444444444444,0.041666666666666664,0,0.10277777777777777
0,0,0,0,0,1915,90,3,Moorlinch,3,338477,136017,rough pasture,0,3,NA,1,3,0.2,30,80,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.49,0.511333333,0.383333333,104.0666667,7.25,2010,3,0.14444444444444443,0.041666666666666664,0,0.10277777777777777,42.69444444444444,0.041666666666666664,0,0.10277777777777777
0,0,0,0,0,1916,90,3,Moorlinch,4,338477,136017,rough pasture,0,3,NA,1,3,0.25,25,80,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.49,0.511333333,0.383333333,104.0666667,7.25,2010,3,0.14444444444444443,0.041666666666666664,0,0.10277777777777777,42.69444444444444,0.041666666666666664,0,0.10277777777777777
0,0,0,0,0,1917,90,3,Moorlinch,5,338477,136017,rough pasture,0,3,NA,3,3,0.3,25,80,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.49,0.511333333,0.383333333,104.0666667,7.25,2010,3,0.14444444444444443,0.041666666666666664,0,0.10277777777777777,42.69444444444444,0.041666666666666664,0,0.10277777777777777
1,0,0,0,0,1918,90,3,Moorlinch,6,338477,136017,rough pasture,0,3,NA,3,3,0.3,20,80,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.49,0.511333333,0.383333333,104.0666667,7.25,2010,3,0.14444444444444443,0.041666666666666664,0,0.10277777777777777,42.69444444444444,0.041666666666666664,0,0.10277777777777777
0,0,0,0,0,1919,90,4,Moorlinch,1,338457.5,136100.5,rough pasture,0,2.3,0.3,3,3,0.4,15,30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.55333333,0.545333333,0.41,115.6666667,7.5,2010,3,0.35555555555555557,0.2388888888888889,0,0.11666666666666667,51.80555555555555,0.2388888888888889,0,0.11666666666666667
0,0,0,0,0,1920,90,4,Moorlinch,2,338457.5,136100.5,rough pasture,0,2.3,0.3,3,3,0.25,20,30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.55333333,0.545333333,0.41,115.6666667,7.5,2010,3,0.35555555555555557,0.2388888888888889,0,0.11666666666666667,51.80555555555555,0.2388888888888889,0,0.11666666666666667
0,0,0,0,0,1921,90,4,Moorlinch,3,338457.5,136100.5,rough pasture,0,2.3,0.3,3,3,0.7,NA,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.55333333,0.545333333,0.41,115.6666667,7.5,2010,3,0.35555555555555557,0.2388888888888889,0,0.11666666666666667,51.80555555555555,0.2388888888888889,0,0.11666666666666667
0,0,0,0,0,1922,90,4,Moorlinch,4,338457.5,136100.5,rough pasture,0,2.3,0.3,2,3,0.85,15,30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.55333333,0.545333333,0.41,115.6666667,7.5,2010,3,0.35555555555555557,0.2388888888888889,0,0.11666666666666667,51.80555555555555,0.2388888888888889,0,0.11666666666666667
0,0,0,0,0,1923,90,4,Moorlinch,5,338457.5,136100.5,rough pasture,0,2.3,0.3,2,3,0.85,15,25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.55333333,0.545333333,0.41,115.6666667,7.5,2010,3,0.35555555555555557,0.2388888888888889,0,0.11666666666666667,51.80555555555555,0.2388888888888889,0,0.11666666666666667
0,0,0,0,0,1924,90,4,Moorlinch,6,338457.5,136100.5,rough pasture,0,2.3,0.3,2,3,0.9,5,25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.55333333,0.545333333,0.41,115.6666667,7.5,2010,3,0.35555555555555557,0.2388888888888889,0,0.11666666666666667,51.80555555555555,0.2388888888888889,0,0.11666666666666667
762,388,0,1,373,1925,91,1,King's Sedgemoor,1,341459.5,133596.5,rough pasture,0,1.2,0.35,2,3,0.95,15,25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.66666667,0.736333333,0.566666667,143.9666667,7,2010,3,0.032037036944444444,0,0,0.032037036944444444,67.70833333333333,0,0,0.032037036944444444
401,179,0,2,220,1926,91,1,King's Sedgemoor,2,341459.5,133596.5,rough pasture,0,1.2,0.35,3,3,0.6,15,25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.66666667,0.736333333,0.566666667,143.9666667,7,2010,3,0.032037036944444444,0,0,0.032037036944444444,67.70833333333333,0,0,0.032037036944444444
264,223,0,0,41,1927,91,1,King's Sedgemoor,3,341459.5,133596.5,rough pasture,0,1.2,0.35,3,3,0.45,7,20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.66666667,0.736333333,0.566666667,143.9666667,7,2010,3,0.032037036944444444,0,0,0.032037036944444444,67.70833333333333,0,0,0.032037036944444444
35,30,0,0,5,1928,91,1,King's Sedgemoor,4,341459.5,133596.5,rough pasture,0,1.2,0.35,3,3,0.6,10,20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.66666667,0.736333333,0.566666667,143.9666667,7,2010,3,0.032037036944444444,0,0,0.032037036944444444,67.70833333333333,0,0,0.032037036944444444
0,0,0,0,0,1929,91,1,King's Sedgemoor,5,341459.5,133596.5,rough pasture,0,1.2,0.35,1,3,0.25,15,25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.66666667,0.736333333,0.566666667,143.9666667,7,2010,3,0.032037036944444444,0,0,0.032037036944444444,67.70833333333333,0,0,0.032037036944444444
0,0,0,0,0,1930,91,1,King's Sedgemoor,6,341459.5,133596.5,rough pasture,0,1.2,0.35,3,3,0.35,20,30,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.66666667,0.736333333,0.566666667,143.9666667,7,2010,3,0.032037036944444444,0,0,0.032037036944444444,67.70833333333333,0,0,0.032037036944444444
0,0,0,0,0,1931,91,2,King's Sedgemoor,1,341277.5,133618.5,rough pasture,0,1.8,0.45,3,3,0.35,20,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.98666667,0.598666667,0.456666667,119.4333333,7.5,2010,3,0.12364197527777779,0,0,0.12364197527777779,95.20833333333333,0,0,0.12364197527777779
1,1,0,0,0,1932,91,2,King's Sedgemoor,2,341277.5,133618.5,rough pasture,0,1.8,0.45,3,3,0.3,25,35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.98666667,0.598666667,0.456666667,119.4333333,7.5,2010,3,0.12364197527777779,0,0,0.12364197527777779,95.20833333333333,0,0,0.12364197527777779
0,0,0,0,0,1933,91,2,King's Sedgemoor,3,341277.5,133618.5,rough pasture,0,1.8,0.45,3,3,0.3,20,35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.98666667,0.598666667,0.456666667,119.4333333,7.5,2010,3,0.12364197527777779,0,0,0.12364197527777779,95.20833333333333,0,0,0.12364197527777779
0,0,0,0,0,1934,91,2,King's Sedgemoor,4,341277.5,133618.5,rough pasture,0,1.8,0.45,3,3,0.4,15,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.98666667,0.598666667,0.456666667,119.4333333,7.5,2010,3,0.12364197527777779,0,0,0.12364197527777779,95.20833333333333,0,0,0.12364197527777779
0,0,0,0,0,1935,91,2,King's Sedgemoor,5,341277.5,133618.5,rough pasture,0,1.8,0.45,1,3,0.25,20,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.98666667,0.598666667,0.456666667,119.4333333,7.5,2010,3,0.12364197527777779,0,0,0.12364197527777779,95.20833333333333,0,0,0.12364197527777779
0,0,0,0,0,1936,91,2,King's Sedgemoor,6,341277.5,133618.5,rough pasture,0,1.8,0.45,3,3,0.3,15,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.98666667,0.598666667,0.456666667,119.4333333,7.5,2010,3,0.12364197527777779,0,0,0.12364197527777779,95.20833333333333,0,0,0.12364197527777779
0,0,0,0,0,1937,91,3,King's Sedgemoor,1,341110.5,133555,rough pasture,1,1.3,0.4,1,3,0.05,15,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0.624333333,0.563333333,111.3333333,6.5,2010,3,0,0,0,0,NaN,0,0,0
0,0,0,0,0,1938,91,3,King's Sedgemoor,2,341110.5,133555,rough pasture,1,1.3,0.4,1,3,0.05,15,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0.624333333,0.563333333,111.3333333,6.5,2010,3,0,0,0,0,NaN,0,0,0
0,0,0,0,0,1939,91,3,King's Sedgemoor,3,341110.5,133555,rough pasture,1,1.3,0.4,1,3,0.05,15,70,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0.624333333,0.563333333,111.3333333,6.5,2010,3,0,0,0,0,NaN,0,0,0
0,0,0,0,0,1940,91,3,King's Sedgemoor,4,341110.5,133555,rough pasture,1,1.3,0.4,1,3,0.05,15,50,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0.624333333,0.563333333,111.3333333,6.5,2010,3,0,0,0,0,NaN,0,0,0
0,0,0,0,0,1941,91,3,King's Sedgemoor,5,341110.5,133555,rough pasture,1,1.3,0.4,1,3,0.05,15,50,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0.624333333,0.563333333,111.3333333,6.5,2010,3,0,0,0,0,NaN,0,0,0
0,0,0,0,0,1942,91,3,King's Sedgemoor,6,341110.5,133555,rough pasture,1,1.3,0.4,1,3,0.05,15,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0.624333333,0.563333333,111.3333333,6.5,2010,3,0,0,0,0,NaN,0,0,0
0,0,0,0,0,1943,91,4,King's Sedgemoor,1,341225,133449.5,rough pasture,0,4,0.45,1,3,0.1,10,40,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.51666667,0.524666667,0.396666667,122.5666667,6,2010,3,0.015432098611111111,0.012592592500000001,0,0.002839506111111111,33.75,0.012592592500000001,0,0.002839506111111111
0,0,0,0,0,1944,91,4,King's Sedgemoor,2,341225,133449.5,rough pasture,0,4,0.45,1,3,0.1,60,80,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.51666667,0.524666667,0.396666667,122.5666667,6,2010,3,0.015432098611111111,0.012592592500000001,0,0.002839506111111111,33.75,0.012592592500000001,0,0.002839506111111111
0,0,0,0,0,1945,91,4,King's Sedgemoor,3,341225,133449.5,rough pasture,0,4,0.45,1,3,0.1,40,80,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.51666667,0.524666667,0.396666667,122.5666667,6,2010,3,0.015432098611111111,0.012592592500000001,0,0.002839506111111111,33.75,0.012592592500000001,0,0.002839506111111111
0,0,0,0,0,1946,91,4,King's Sedgemoor,4,341225,133449.5,rough pasture,0,4,0.45,1,3,0.1,15,70,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.51666667,0.524666667,0.396666667,122.5666667,6,2010,3,0.015432098611111111,0.012592592500000001,0,0.002839506111111111,33.75,0.012592592500000001,0,0.002839506111111111
0,0,0,0,0,1947,91,4,King's Sedgemoor,5,341225,133449.5,rough pasture,0,4,0.45,1,3,0.1,15,70,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.51666667,0.524666667,0.396666667,122.5666667,6,2010,3,0.015432098611111111,0.012592592500000001,0,0.002839506111111111,33.75,0.012592592500000001,0,0.002839506111111111
0,0,0,0,0,1948,91,4,King's Sedgemoor,6,341225,133449.5,rough pasture,0,4,0.45,1,3,0.1,10,70,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.51666667,0.524666667,0.396666667,122.5666667,6,2010,3,0.015432098611111111,0.012592592500000001,0,0.002839506111111111,33.75,0.012592592500000001,0,0.002839506111111111
0,0,0,0,0,1949,92,1,Catcott,1,340191,142001.5,rough pasture,0,3.5,0.25,1,3,0.25,30,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.26666667,0.558333333,0.42,131.5,7.38,2010,3,0.00975308638888889,0.006975308611111112,0,0.002777777777777778,40,0.006975308611111112,0,0.002777777777777778
0,0,0,0,0,1950,92,1,Catcott,2,340191,142001.5,rough pasture,0,3.5,0.25,1,3,0.15,25,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.26666667,0.558333333,0.42,131.5,7.38,2010,3,0.00975308638888889,0.006975308611111112,0,0.002777777777777778,40,0.006975308611111112,0,0.002777777777777778
0,0,0,0,0,1951,92,1,Catcott,3,340191,142001.5,rough pasture,0,3.5,0.25,1,3,0.15,50,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.26666667,0.558333333,0.42,131.5,7.38,2010,3,0.00975308638888889,0.006975308611111112,0,0.002777777777777778,40,0.006975308611111112,0,0.002777777777777778
0,0,0,0,0,1952,92,1,Catcott,4,340191,142001.5,rough pasture,0,3.5,0.25,1,3,0.05,20,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.26666667,0.558333333,0.42,131.5,7.38,2010,3,0.00975308638888889,0.006975308611111112,0,0.002777777777777778,40,0.006975308611111112,0,0.002777777777777778
0,0,0,0,0,1953,92,1,Catcott,5,340191,142001.5,rough pasture,0,3.5,0.25,1,3,0.025555555,20,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.26666667,0.558333333,0.42,131.5,7.38,2010,3,0.00975308638888889,0.006975308611111112,0,0.002777777777777778,40,0.006975308611111112,0,0.002777777777777778
0,0,0,0,0,1954,92,1,Catcott,6,340191,142001.5,rough pasture,0,3.5,0.25,1,3,0.05,20,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.26666667,0.558333333,0.42,131.5,7.38,2010,3,0.00975308638888889,0.006975308611111112,0,0.002777777777777778,40,0.006975308611111112,0,0.002777777777777778
1,0,1,0,0,1955,92,2,Catcott,1,340286.5,141980,rough pasture,0,4,0.25,1,3,0.05,50,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.52666667,0.569,0.433333333,137.2666667,6.506666667,2010,3,0.036234567777777775,0.014012345555555555,0,0.02222222222222222,42.91666666666667,0.014012345555555555,0,0.02222222222222222
0,0,0,0,0,1956,92,2,Catcott,2,340286.5,141980,rough pasture,0,4,0.25,1,3,0.05,20,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.52666667,0.569,0.433333333,137.2666667,6.506666667,2010,3,0.036234567777777775,0.014012345555555555,0,0.02222222222222222,42.91666666666667,0.014012345555555555,0,0.02222222222222222
0,0,0,0,0,1957,92,2,Catcott,3,340286.5,141980,rough pasture,0,4,0.25,1,3,0.05,20,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.52666667,0.569,0.433333333,137.2666667,6.506666667,2010,3,0.036234567777777775,0.014012345555555555,0,0.02222222222222222,42.91666666666667,0.014012345555555555,0,0.02222222222222222
0,0,0,0,0,1958,92,2,Catcott,4,340286.5,141980,rough pasture,0,4,0.25,1,3,0.1,30,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.52666667,0.569,0.433333333,137.2666667,6.506666667,2010,3,0.036234567777777775,0.014012345555555555,0,0.02222222222222222,42.91666666666667,0.014012345555555555,0,0.02222222222222222
0,0,0,0,0,1959,92,2,Catcott,5,340286.5,141980,rough pasture,0,4,0.25,1,3,0.1,20,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.52666667,0.569,0.433333333,137.2666667,6.506666667,2010,3,0.036234567777777775,0.014012345555555555,0,0.02222222222222222,42.91666666666667,0.014012345555555555,0,0.02222222222222222
0,0,0,0,0,1960,92,2,Catcott,6,340286.5,141980,rough pasture,0,4,0.25,1,3,0.2,30,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.52666667,0.569,0.433333333,137.2666667,6.506666667,2010,3,0.036234567777777775,0.014012345555555555,0,0.02222222222222222,42.91666666666667,0.014012345555555555,0,0.02222222222222222
NA,NA,NA,NA,NA,1961,92,3,Catcott,1,340135.5,141851,rough pasture,0,5,0.6,NA,3,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.35666667,0.431,0.323333333,138.6333333,6.593333333,2010,3,0.03333333333333333,0,0,0.03333333333333333,30,0,0,0.03333333333333333
0,0,0,0,0,1962,92,3,Catcott,2,340135.5,141851,rough pasture,0,5,0.6,2,3,0.9,5,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.35666667,0.431,0.323333333,138.6333333,6.593333333,2010,3,0.03333333333333333,0,0,0.03333333333333333,30,0,0,0.03333333333333333
0,0,0,0,0,1963,92,3,Catcott,3,340135.5,141851,rough pasture,0,5,0.6,2,3,0.9,5,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.35666667,0.431,0.323333333,138.6333333,6.593333333,2010,3,0.03333333333333333,0,0,0.03333333333333333,30,0,0,0.03333333333333333
0,0,0,0,0,1964,92,3,Catcott,4,340135.5,141851,rough pasture,0,5,0.6,2,3,0.9,5,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.35666667,0.431,0.323333333,138.6333333,6.593333333,2010,3,0.03333333333333333,0,0,0.03333333333333333,30,0,0,0.03333333333333333
0,0,0,0,0,1965,92,3,Catcott,5,340135.5,141851,rough pasture,0,5,0.6,1,3,0.025555555,15,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.35666667,0.431,0.323333333,138.6333333,6.593333333,2010,3,0.03333333333333333,0,0,0.03333333333333333,30,0,0,0.03333333333333333
0,0,0,0,0,1966,92,3,Catcott,6,340135.5,141851,rough pasture,0,5,0.6,1,3,0.025555555,15,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.35666667,0.431,0.323333333,138.6333333,6.593333333,2010,3,0.03333333333333333,0,0,0.03333333333333333,30,0,0,0.03333333333333333
0,0,0,0,0,1967,92,4,Catcott,1,340180.5,141647,rough pasture,0,2.5,0.35,1,3,0.25,10,120,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.562333333,0.43,138.4333333,6.95,2010,3,0.06253086416666667,0.011111111111111112,0,0.05141975305555556,48.75,0.011111111111111112,0,0.05141975305555556
0,0,0,0,0,1968,92,4,Catcott,2,340180.5,141647,rough pasture,0,2.5,0.35,1,3,0.2,15,120,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.562333333,0.43,138.4333333,6.95,2010,3,0.06253086416666667,0.011111111111111112,0,0.05141975305555556,48.75,0.011111111111111112,0,0.05141975305555556
2,0,2,0,0,1969,92,4,Catcott,3,340180.5,141647,rough pasture,0,2.5,0.35,1,3,0.2,15,120,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.562333333,0.43,138.4333333,6.95,2010,3,0.06253086416666667,0.011111111111111112,0,0.05141975305555556,48.75,0.011111111111111112,0,0.05141975305555556
1,0,1,0,0,1970,92,4,Catcott,4,340180.5,141647,rough pasture,0,2.5,0.35,1,3,0.2,20,120,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.562333333,0.43,138.4333333,6.95,2010,3,0.06253086416666667,0.011111111111111112,0,0.05141975305555556,48.75,0.011111111111111112,0,0.05141975305555556
0,0,0,0,0,1971,92,4,Catcott,5,340180.5,141647,rough pasture,0,2.5,0.35,1,3,0.25,25,120,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.562333333,0.43,138.4333333,6.95,2010,3,0.06253086416666667,0.011111111111111112,0,0.05141975305555556,48.75,0.011111111111111112,0,0.05141975305555556
1,0,1,0,0,1972,92,4,Catcott,6,340180.5,141647,rough pasture,0,2.5,0.35,3,3,0.5,20,120,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.562333333,0.43,138.4333333,6.95,2010,3,0.06253086416666667,0.011111111111111112,0,0.05141975305555556,48.75,0.011111111111111112,0,0.05141975305555556
0,0,0,0,0,1973,93,1,Mark,1,337498.5,147108,pasture,0,2.2,0.75,1,1,0.05,20,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75333333,0.429666667,0.323333333,151.9,6.78,2010,3,0.002839506111111111,0.0014197530555555555,0,0.0014197530555555555,55,0.0014197530555555555,0,0.0014197530555555555
0,0,0,0,0,1974,93,1,Mark,2,337498.5,147108,pasture,0,2.2,0.75,1,1,0.05,20,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75333333,0.429666667,0.323333333,151.9,6.78,2010,3,0.002839506111111111,0.0014197530555555555,0,0.0014197530555555555,55,0.0014197530555555555,0,0.0014197530555555555
0,0,0,0,0,1975,93,1,Mark,3,337498.5,147108,pasture,0,2.2,0.75,1,1,0.05,15,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.75333333,0.429666667,0.323333333,151.9,6.78,2010,3,0.002839506111111111,0.0014197530555555555,0,0.0014197530555555555,55,0.0014197530555555555,0,0.0014197530555555555
0,0,0,0,0,1976,93,1,Mark,4,337498.5,147108,pasture,0,2.2,0.75,1,1,0.05,15,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.75333333,0.429666667,0.323333333,151.9,6.78,2010,3,0.002839506111111111,0.0014197530555555555,0,0.0014197530555555555,55,0.0014197530555555555,0,0.0014197530555555555
0,0,0,0,0,1977,93,1,Mark,5,337498.5,147108,pasture,0,2.2,0.75,1,1,0.05,5,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.75333333,0.429666667,0.323333333,151.9,6.78,2010,3,0.002839506111111111,0.0014197530555555555,0,0.0014197530555555555,55,0.0014197530555555555,0,0.0014197530555555555
0,0,0,0,0,1978,93,1,Mark,6,337498.5,147108,pasture,0,2.2,0.75,1,1,0.05,20,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.75333333,0.429666667,0.323333333,151.9,6.78,2010,3,0.002839506111111111,0.0014197530555555555,0,0.0014197530555555555,55,0.0014197530555555555,0,0.0014197530555555555
