Interlink_larva_dippin_with_metadata,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,Cross_Ref,Site,Plot,Plot_ID,Year,Season,Location,Dip_point,NEW_averaged_GPS_readings_ST,NEW_averaged_GPS_readings_Eastings,NEW_averaged_GPS_readings_Northings,Eastings_recordings_from_field_data_sheet,Northings_recordings_from_field_data_sheet,Water_tier_management,Sample_date,Sampling_time,Operator,"Weather (1=sunny, 2=sunny spells, 3=overcast, 4=rain)",Wind_speed,Wind_direction,Air_temperature_[°C],Minimum_air_t_[°C],Maximum_air_t_[°C],"Landcover - rough pasture, rough pasture, reed bed, wet woodland",Buttercup,Grass,Clover,Carex,Juncus,Marsh_marigold,Meadow_sweet,Nettles,Thistle,Water_mint,Dandelion,Birch,Alder,Dog_rose,Hawthorn,Oak,Sallow,Willow,Ladie's_frock,Cows_visible,Sheep_visible,Other_life_stock_visible,Rhyne_cleared,Rhyne_Dry,Dry_ever_(in_that_year),Dry_ever_(all_years),water_body,Average_width_[m],Approx._length_[m]__,Approx._size_[m2],Waterboard_(water_level_below_land)_[m],Distance_dip1_to_rhyne_end_[m],Rhyne_direction_[degrees],Flow_speed_[m/s],Water_temperature_[?C],Turbidity,Salinity,Dissolved_oxygen,pH_probe,pH_-_new_pH_probe,av.depth_proximal_edge_[cm],av.depth_centre_[cm],"av.depth_[cm,_three_measurements,_not_carried_out_beyond_2009]","Exposure_-_1=_sun,_3_=_shade,_2_=_partial_shade,_4_=_open_but_emergent_vegetation_within_rhyne,_5_=_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation",Percentage_water_shaded,Fish,Water_boatman,WBL_Water_beetle_larva,Water_beetle,Damselfly_larva,Dragonfly_larva,Phantom_midge,Backswimmer,Saucer_bug,Water_scorpion,Water_spider,Newt,Tadpole,Frog,Flatworm,Gammarus
52204,,,,,SMS,MP,522,89,4,8904,2011,1,Tadham Moor,4,ST,41463,45479,nr,nr,3,40679,0.739583333,"JD, MN, MP",1,5 to 6,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,30,>100,nr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52205,,,,,SMS,MP,522,89,4,8904,2011,1,Tadham Moor,5,ST,41467,45478,nr,nr,3,40679,0.739583333,"JD, MN, MP",1,5 to 6,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.6,nr,nr,0,16.82,0.55,0.42,142.7,7.24,8.7,20,80,nr,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52206,,,,,SMS,MP,522,89,4,8904,2011,1,Tadham Moor,6,ST,41470,45478,nr,nr,3,40679,0.739583333,"JD, MN, MP",1,5 to 6,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,13,>100,nr,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52301,,,,,SMS,MP,523,90,1,9001,2011,1,Moorlinch,1,ST,38201,35925,38201,35925,3,40677,0.600694444,"SS, NG, MP",1,3,W,20,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.55,nr,nr,0,20,0.586,0.44,119.2,5.44,9.12,25,70,nr,4,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52302,,,,,SMS,MP,523,90,1,9001,2011,1,Moorlinch,2,ST,38197,35924,nr,nr,3,40677,0.600694444,"SS, NG, MP",1,3,W,20,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.55,nr,nr,0,NA,NA,NA,NA,NA,NA,20,70,nr,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52303,,,,,SMS,MP,523,90,1,9001,2011,1,Moorlinch,3,ST,38192,35921,nr,nr,3,40677,0.600694444,"SS, NG, MP",1,3,W,20,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.55,nr,nr,0,20.42,0.53,0.4,116.6,7.54,9.14,20,60,nr,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52304,,,,,SMS,MP,523,90,1,9001,2011,1,Moorlinch,4,ST,38187,35924,nr,nr,3,40677,0.600694444,"SS, NG, MP",1,3,W,20,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.55,nr,nr,0,NA,NA,NA,NA,NA,NA,25,70,nr,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52305,,,,,SMS,MP,523,90,1,9001,2011,1,Moorlinch,5,ST,38181,35925,nr,nr,3,40677,0.600694444,"SS, NG, MP",1,3,W,20,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.55,nr,nr,0,20.51,0.538,0.41,115.8,8.18,9.12,15,60,nr,4,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52306,,,,,SMS,MP,523,90,1,9001,2011,1,Moorlinch,6,ST,38178,35927,nr,nr,3,40677,0.600694444,"SS, NG, MP",1,3,W,20,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.55,nr,nr,0,NA,NA,NA,NA,NA,NA,20,60,nr,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52401,,,,,SMS,MP,524,90,2,9002,2011,1,Moorlinch,1,ST,38390,35775,38390,35775,3,40677,0.552083333,"SS, NG, MP",1,3,W,22,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.5,nr,nr,0,14.57,0.783,0.6,162.7,5.23,7.74,15,30,nr,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52402,,,,,SMS,MP,524,90,2,9002,2011,1,Moorlinch,2,ST,38393,35775,nr,nr,3,40677,0.552083333,"SS, NG, MP",1,3,W,22,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,15,20,nr,4,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52403,,,,,SMS,MP,524,90,2,9002,2011,1,Moorlinch,3,ST,38399,35775,nr,nr,3,40677,0.552083333,"SS, NG, MP",1,3,W,22,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.5,nr,nr,0,17.53,0.786,0.61,173.3,3.36,8.17,5,20,nr,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52404,,,,,SMS,MP,524,90,2,9002,2011,1,Moorlinch,4,ST,38400,35772,nr,nr,3,40677,0.552083333,"SS, NG, MP",1,3,W,22,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,5,30,nr,4,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52405,,,,,SMS,MP,524,90,2,9002,2011,1,Moorlinch,5,ST,38405,35772,nr,nr,3,40677,0.552083333,"SS, NG, MP",1,3,W,22,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.5,nr,nr,0,14.43,0.799,0.62,163.8,3.55,7.71,10,20,nr,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52406,,,,,SMS,MP,524,90,2,9002,2011,1,Moorlinch,6,ST,38409,35770,nr,nr,3,40677,0.552083333,"SS, NG, MP",1,3,W,22,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,5,30,nr,4,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56101,,,,,SMS,MP,561,90,3,9003,2011,1,Moorlinch,1,ST,38470,36020,38470,36020,3,40677,0.569444444,"SS, NG, MP",1,3,WNW,20,nr,nr,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,nr,nr,0,17.1,0.726,0.56,140.6,5.03,7.8,20,70,nr,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56102,,,,,SMS,MP,561,90,3,9003,2011,1,Moorlinch,2,ST,38473,36018,nr,nr,3,40677,0.569444444,"SS, NG, MP",1,3,WNW,20,nr,nr,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,nr,nr,0,NA,NA,NA,NA,NA,NA,30,80,nr,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56103,,,,,SMS,MP,561,90,3,9003,2011,1,Moorlinch,3,ST,38475,36018,nr,nr,3,40677,0.569444444,"SS, NG, MP",1,3,WNW,20,nr,nr,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,nr,nr,0,17.11,0.738,0.53,140.7,4.85,7.97,30,70,nr,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56104,,,,,SMS,MP,561,90,3,9003,2011,1,Moorlinch,4,ST,38479,36016,nr,nr,3,40677,0.569444444,"SS, NG, MP",1,3,WNW,20,nr,nr,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,nr,nr,0,NA,NA,NA,NA,NA,NA,30,70,nr,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56105,,,,,SMS,MP,561,90,3,9003,2011,1,Moorlinch,5,ST,38483,36013,nr,nr,3,40677,0.569444444,"SS, NG, MP",1,3,WNW,20,nr,nr,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,nr,nr,0,15.39,0.745,0.57,145.9,5.99,7.29,10,30,nr,4,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56106,,,,,SMS,MP,561,90,3,9003,2011,1,Moorlinch,6,ST,38485,36013,nr,nr,3,40677,0.569444444,"SS, NG, MP",1,3,WNW,20,nr,nr,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.35,nr,nr,0,NA,NA,NA,NA,NA,NA,15,40,nr,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52501,,,,,SMS,MP,525,90,4,9004,2011,1,Moorlinch,1,ST,38460,36099,38460,36099,3,40677,0.583333333,"SS, NG, MP",2,3,WNW,20,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,0.3,nr,nr,0,14.92,0.843,0.65,159.8,5.41,7.99,20,60,nr,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52502,,,,,SMS,MP (Steffi tweaked cover values as they exceeded 100%),525,90,4,9004,2011,1,Moorlinch,2,ST,38459,36099,nr,nr,3,40677,0.583333333,"SS, NG, MP",2,3,WNW,20,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,0.3,nr,nr,0,NA,NA,NA,NA,NA,NA,15,60,nr,4,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52503,,,,,SMS,MP,525,90,4,9004,2011,1,Moorlinch,3,ST,38458,36100,nr,nr,3,40677,0.583333333,"SS, NG, MP",2,3,WNW,20,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,0.3,nr,nr,0,15.06,0.839,0.65,157.9,4.77,7.65,20,40,nr,4,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52504,,,,,SMS,MP,525,90,4,9004,2011,1,Moorlinch,4,ST,38457,36101,nr,nr,3,40677,0.583333333,"SS, NG, MP",2,3,WNW,20,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,0.3,nr,nr,0,NA,NA,NA,NA,NA,NA,15,30,nr,4,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52505,,,,,SMS,MP,525,90,4,9004,2011,1,Moorlinch,5,ST,38453,36102,nr,nr,3,40677,0.583333333,"SS, NG, MP",2,3,WNW,20,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,0.3,nr,nr,0,14.25,0.855,0.66,165.4,4.76,7.05,15,30,nr,4,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52506,,,,,SMS,MP,525,90,4,9004,2011,1,Moorlinch,6,ST,38448,36104,nr,nr,3,40677,0.583333333,"SS, NG, MP",2,3,WNW,20,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,0.3,nr,nr,0,NA,NA,NA,NA,NA,NA,20,60,nr,4,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56201,,,,,SMS,MP,562,91,1,9101,2011,1,King's Sedgemoor,1,ST,41448,33602,41448,33602,3,40677,0.652777778,"SS, MP",1,2 to 3,WNW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.9,nr,nr,0.5,nr,nr,0,13.07,0.777,0.6,177.4,6.79,7.41,15,25,nr,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56202,,,,,SMS,MP (Steffi tweaked cover values as they exceeded 100%),562,91,1,9101,2011,1,King's Sedgemoor,2,ST,41452,33601,nr,nr,3,40677,0.652777778,"SS, MP",1,2 to 3,WNW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.9,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,10,20,nr,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56203,,,,,SMS,MP,562,91,1,9101,2011,1,King's Sedgemoor,3,ST,41459,33597,nr,nr,3,40677,0.652777778,"SS, MP",1,2 to 3,WNW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.9,nr,nr,0.5,nr,nr,0,14.26,1.039,0.81,165.7,5.11,7.57,10,20,nr,3,30,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
56204,,,,,SMS,MP,562,91,1,9101,2011,1,King's Sedgemoor,4,ST,41460,33596,nr,nr,3,40677,0.652777778,"SS, MP",1,2 to 3,WNW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.9,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,10,30,nr,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56205,,,,,SMS,MP,562,91,1,9101,2011,1,King's Sedgemoor,5,ST,41463,33594,nr,nr,3,40677,0.652777778,"SS, MP",1,2 to 3,WNW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.9,nr,nr,0.5,nr,nr,0,15.23,0.877,0.68,156.9,5.18,7.96,20,20,nr,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56206,,,,,SMS,MP,562,91,1,9101,2011,1,King's Sedgemoor,6,ST,41486,33592,nr,nr,3,40677,0.652777778,"SS, MP",1,2 to 3,WNW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.9,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,15,25,nr,1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56301,,,,,SMS,MP,563,91,2,9102,2011,1,King's Sedgemoor,1,ST,41279,33628,41278,33630,3,40677,0.677083333,"SS, MP",1,3,W,17,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.6,nr,nr,0,16.46,0.999,0.78,145.5,5.64,8.02,30,80,nr,4,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
56302,,,,,SMS,MP,563,91,2,9102,2011,1,King's Sedgemoor,2,ST,41280,33626,nr,nr,3,40677,0.677083333,"SS, MP",1,3,W,17,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,20,80,nr,4,35,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
56303,,,,,SMS,MP (Steffi tweaked cover values as they exceeded 100%),563,91,2,9102,2011,1,King's Sedgemoor,3,ST,41278,33620,nr,nr,3,40677,0.677083333,"SS, MP",1,3,W,17,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.6,nr,nr,0,15.73,1.027,0.8,151.8,5.76,8.21,30,80,nr,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56304,,,,,SMS,MP,563,91,2,9102,2011,1,King's Sedgemoor,4,ST,41277,33617,nr,nr,3,40677,0.677083333,"SS, MP",1,3,W,17,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,20,70,nr,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56305,,,,,SMS,MP,563,91,2,9102,2011,1,King's Sedgemoor,5,ST,41277,33614,nr,nr,3,40677,0.677083333,"SS, MP",1,3,W,17,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.6,nr,nr,0,16.47,1.017,0.79,145.6,6.19,8.03,10,70,nr,4,15,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
56306,,,,,SMS,MP,563,91,2,9102,2011,1,King's Sedgemoor,6,ST,41275,33609,nr,nr,3,40677,0.677083333,"SS, MP",1,3,W,17,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,20,80,nr,4,30,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56401,,,,,SMS,MP,564,91,3,9103,2011,1,King's Sedgemoor,1,ST,41098,33561,41098,33561,3,40677,0.71875,"SS, MP",1,3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.3,nr,nr,0.6,nr,nr,0,17.39,1.078,0.84,138.1,7.24,8.2,20,80,nr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56402,,,,,SMS,MP,564,91,3,9103,2011,1,King's Sedgemoor,2,ST,41102,33559,nr,nr,3,40677,0.71875,"SS, MP",1,3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.3,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,20,80,nr,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56403,,,,,SMS,MP (Steffi tweaked cover values as they exceeded 100%),564,91,3,9103,2011,1,King's Sedgemoor,3,ST,41108,33556,nr,nr,3,40677,0.71875,"SS, MP",1,3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.3,nr,nr,0.6,nr,nr,0,17.35,1.063,0.83,138.4,7.27,8.21,10,80,nr,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56404,,,,,SMS,MP,564,91,3,9103,2011,1,King's Sedgemoor,4,ST,41113,33554,nr,nr,3,40677,0.71875,"SS, MP",1,3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.3,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,20,80,nr,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56405,,,,,SMS,MP,564,91,3,9103,2011,1,King's Sedgemoor,5,ST,41116,33552,nr,nr,3,40677,0.71875,"SS, MP",1,3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.3,nr,nr,0.6,nr,nr,0,17.05,1.082,0.85,140.7,7.22,8.18,20,80,nr,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56406,,,,,SMS,MP,564,91,3,9103,2011,1,King's Sedgemoor,6,ST,41120,33550,nr,nr,3,40677,0.71875,"SS, MP",1,3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.3,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,20,80,nr,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56501,,,,,SMS,MP,565,91,4,9104,2011,1,King's Sedgemoor,1,ST,41221,33451,41221,33451,3,40677,0.701388889,"SS, MP",1,3,W,16,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.6,nr,nr,probably little,17.98,1.064,0.83,133.7,7.32,8.51,5,edges too soft & rhyne too wide to assess,nr,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56502,,,,,SMS,MP,565,91,4,9104,2011,1,King's Sedgemoor,2,ST,41221,33451,nr,nr,3,40677,0.701388889,"SS, MP",1,3,W,16,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.6,nr,nr,probably little,NA,NA,NA,NA,NA,NA,5,edges too soft & rhyne too wide to assess,nr,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56503,,,,,SMS,MP,565,91,4,9104,2011,1,King's Sedgemoor,3,ST,41222,33451,nr,nr,3,40677,0.701388889,"SS, MP",1,3,W,16,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.6,nr,nr,probably little,18.44,1.004,0.78,130,7.42,7.04,5,edges too soft & rhyne too wide to assess,nr,1,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56504,,,,,SMS,MP,565,91,4,9104,2011,1,King's Sedgemoor,4,ST,41228,33448,nr,nr,3,40677,0.701388889,"SS, MP",1,3,W,16,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.6,nr,nr,probably little,NA,NA,NA,NA,NA,NA,5,edges too soft & rhyne too wide to assess,nr,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56505,,,,,SMS,MP,565,91,4,9104,2011,1,King's Sedgemoor,5,ST,41231,33447,nr,nr,3,40677,0.701388889,"SS, MP",1,3,W,16,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.6,nr,nr,probably little,17,1.035,0.81,141.3,7.76,8.45,5,edges too soft & rhyne too wide to assess,nr,1,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56506,,,,,SMS,MP,565,91,4,9104,2011,1,King's Sedgemoor,6,ST,41236,33446,nr,nr,3,40677,0.701388889,"SS, MP",1,3,W,16,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.6,nr,nr,probably little,NA,NA,NA,NA,NA,NA,5,edges too soft & rhyne too wide to assess,nr,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56601,,,,,SMS,MP,566,92,1,9201,2011,1,Catcott,1,ST,40196,42000,40196,42000,3,40679,0.621527778,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.45,nr,nr,0,16.21,0.515,0.39,148,7.18,7.96,20,80,nr,4,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
56602,,,,,SMS,MP,566,92,1,9201,2011,1,Catcott,2,ST,40195,42001,nr,nr,3,40679,0.621527778,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.45,nr,nr,0,NA,NA,NA,NA,NA,NA,25,100,nr,4,30,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,1
56603,,,,,SMS,MP,566,92,1,9201,2011,1,Catcott,3,ST,40194,42000,nr,nr,3,40679,0.621527778,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.45,nr,nr,0,15.36,0.518,0.39,155,7.07,7.78,10,100,nr,4,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
